Date,High,Low,Volume
2012-01-03,-0.5311219833209992,-0.5329438187848439,-0.9533541295827982
2012-01-04,-0.5317708771848371,-0.5330669043331349,-1.0066081752203373
2012-01-05,-0.5323494090634394,-0.5336002750423954,-0.9395223741051286
2012-01-06,-0.5324588610404724,-0.5339613259840487,-0.9429535072468761
2012-01-09,-0.5326934009912572,-0.5341992913774112,-0.9589118504530246
2012-01-10,-0.5324823150355509,-0.5332720469136197,-0.9991561829281045
2012-01-11,-0.5319975991372624,-0.5332310183975226,-0.9990668305025382
2012-01-12,-0.5318099671766345,-0.5328125275333335,-0.9888806539879753
2012-01-13,-0.5319037831569484,-0.53705487609776,-0.13626193874883769
2012-01-17,-0.5328106709666496,-0.5339613259840487,-0.2879466163902579
2012-01-18,-0.5331702988911862,-0.534092617235559,-0.8940062485216346
2012-01-19,-0.5324979510322698,-0.5337972119196608,-0.8964902459523789
2012-01-20,-0.5330764829108722,-0.5339695316872681,-1.000853879013865
2012-01-23,-0.5329123049453228,-0.5338054176228803,-1.0129521974355475
2012-01-24,-0.5325448590224268,-0.5339367088743905,-0.9658813396471991
2012-01-25,-0.5322868650765635,-0.5334361609780075,-1.0099856969067451
2012-01-26,-0.5310594393341233,-0.5326566191721652,-0.8920583656442884
2012-01-27,-0.5309499873570904,-0.5322463340111955,-0.9854673913313411
2012-01-30,-0.5310359853390448,-0.5322217169015373,-0.9889342654433151
2012-01-31,-0.5307310834030247,-0.5319427229920779,-0.9482967822957433
2012-02-01,-0.5309656233538094,-0.5318360488502257,-1.025711723806421
2012-02-02,-0.5300430995473894,-0.5313355009538429,-0.9752276033614384
2012-02-03,-0.5296912896212123,-0.5308103359478016,-0.982590243228105
2012-02-06,-0.5292456637147211,-0.5301538796902502,-1.0026766684954183
2012-02-07,-0.529323843698316,-0.5303426108642962,-0.9366452260018925
2012-02-08,-0.5291596657327667,-0.5299569428129847,-1.0077518862675865
2012-02-09,-0.5284638638787719,-0.5298420629679133,-0.8909861365374923
2012-02-10,-0.5289563977754199,-0.5311467697797968,-0.784281469926168
2012-02-13,-0.5291205757409693,-0.5302769652385411,-0.9122877547925079
2012-02-14,-0.5277680620247771,-0.5298666800775714,-0.7956113574879801
2012-02-15,-0.5272833461264886,-0.5291527838974841,-0.6256630440607998
2012-02-16,-0.5272051661428938,-0.5289312299105605,-0.7225389438598265
2012-02-17,-0.5268455382183571,-0.5281434824014989,-0.8731871333646771
2012-02-21,-0.526923718201952,-0.5278891056016976,-0.9162371320025402
2012-02-22,-0.5270409881773445,-0.5289640527234382,-0.8235250552349049
2012-02-23,-0.5268455382183571,-0.5280942481821824,-0.972600642049788
2012-02-24,-0.5271973481445342,-0.5283322135755448,-0.947671315316779
2012-02-27,-0.5276038840592278,-0.5285537675624685,-1.010914962132635
2012-02-28,-0.5272598921314101,-0.5284142706077388,-1.0098069920556123
2012-02-29,-0.5275100680789139,-0.5284388877173969,-1.0234779131672624
2012-03-01,-0.5272129841412532,-0.5282993907626672,-0.9934912391471985
2012-03-02,-0.5272129841412532,-0.5279711626338915,-1.0209224337960652
2012-03-05,-0.5272911641248481,-0.5281763052143763,-1.0357549364400778
2012-03-06,-0.5281667799411112,-0.5288655842848053,-1.0166692583391073
2012-03-07,-0.5281433259460327,-0.528627618891443,-1.0540007017407245
2012-03-08,-0.5280026019755619,-0.5285209447495909,-1.0060363196967128
2012-03-09,-0.5265797262741343,-0.5283896534980806,-0.8416099861695323
2012-03-12,-0.5258135624349041,-0.5272408550473656,-0.7683588676902461
2012-03-13,-0.5255790224841194,-0.5265023417576201,-0.9402193230245461
2012-03-14,-0.5260402843873294,-0.5270767409829776,-0.9670429211795616
2012-03-15,-0.5264468203020229,-0.5270931523894165,-1.0170624090115992
2012-03-16,-0.5261262823692838,-0.5270521238733195,-0.9888806539879753
2012-03-19,-0.5265719082757749,-0.527290089266682,-0.9377174551086885
2012-03-20,-0.5266657242560888,-0.5272654721570238,-1.0178844513268095
2012-03-21,-0.5265875442724939,-0.5272408550473656,-1.0107005163112757
2012-03-22,-0.5267048142478862,-0.5274870261439473,-1.0258546876873271
2012-03-23,-0.5271113501625798,-0.5284306820141775,-0.9100182031831229
2012-03-26,-0.5244063227301956,-0.5268798041057121,-0.5579875169368532
2012-03-27,-0.52295217503533,-0.5252468691650529,-0.6654427439229347
2012-03-28,-0.5241326927876134,-0.5251812235392977,-0.948546969087329
2012-03-29,-0.5243281427466007,-0.5252468691650529,-0.9768895584769723
2012-03-30,-0.524523592705588,-0.5255340687777317,-0.960806121875031
2012-04-02,-0.5245001387105095,-0.5256571543260226,-0.9353942920439636
2012-04-03,-0.5241092387925349,-0.525542274480951,-0.9229743048902423
2012-04-04,-0.5264390023036635,-0.527167003718391,-0.31829070011258725
2012-04-05,-0.5264780922954609,-0.5273967634085339,-0.8494729996193703
2012-04-09,-0.5273771621068025,-0.5284717105302745,-0.823328479898659
2012-04-10,-0.5277211540346202,-0.5292922808522139,-0.7890171484811841
2012-04-11,-0.5281589619427518,-0.5293661321811884,-0.9216518889918605
2012-04-12,-0.5272286201379722,-0.5286194131882236,-0.9344471563329605
2012-04-13,-0.5275726120657899,-0.5286768531107594,-1.00312343062325
2012-04-16,-0.5278384240100126,-0.5293004865554333,-0.9227062476135433
2012-04-17,-0.5283309579066605,-0.5293415150715303,-0.9198648404805336
2012-04-18,-0.5285811338541643,-0.5297600059357193,-0.9721181389517297
2012-04-19,-0.5280495099657189,-0.5289640527234382,-0.980731712776325
2012-04-20,-0.527814970014934,-0.5286030017817849,-0.9723504552582023
2012-04-23,-0.5284091378902555,-0.5296123032777702,-0.9600198205300472
2012-04-24,-0.5290111237639363,-0.5301949082063472,-0.9986736798300463
2012-04-25,-0.5283935018935364,-0.5293168979618721,-0.9919365069423441
2012-04-26,-0.5279791479804834,-0.528627618891443,-1.0432069287323105
2012-04-27,-0.527893149998529,-0.528627618891443,-1.0135955348996253
2012-04-30,-0.5281042359542353,-0.528898407097683,-1.045244164035223
2012-05-01,-0.5274397060936784,-0.5284470934206164,-1.0014436050226028
2012-05-02,-0.5272989821232077,-0.5282337451369121,-1.0303401794507574
2012-05-03,-0.5276038840592278,-0.5292676637425557,-0.9688657106611149
2012-05-04,-0.5288078558065896,-0.5298666800775714,-0.8962758001310197
2012-05-07,-0.5287140398262757,-0.5296943603099641,-0.9122698843073946
2012-05-08,-0.5285967698508833,-0.5315324378311083,-0.5657254369908983
2012-05-09,-0.5301290975293438,-0.531212415405552,-0.7711109223976894
2012-05-10,-0.5270722601707823,-0.5290461097556322,-0.12627233757052078
2012-05-11,-0.5280416919673594,-0.5292430466328976,-0.9009578672306959
2012-05-14,-0.5290658497524529,-0.5309744500121896,-0.87243657298992
2012-05-15,-0.5299805555605134,-0.5316555233793991,-0.8358378194779467
2012-05-16,-0.5305903594325537,-0.5319345172888584,-0.8945602335601459
2012-05-17,-0.530895261368574,-0.5324596822948997,-0.9138782279675888
2012-05-18,-0.5319350551503864,-0.5336166864488341,-0.8303337100630601
2012-05-21,-0.531309615281627,-0.5333787210554718,-0.8555847055281081
2012-05-22,-0.5296834716228527,-0.5310154785282865,-0.6963586831688886
2012-05-23,-0.5299101935752779,-0.5314257636892561,-0.9011187015967154
2012-05-24,-0.5297538336080881,-0.5312698553280877,-0.9269951640407277
2012-05-25,-0.5304105454702854,-0.531671934785838,-0.9839305296116
2012-05-29,-0.5292222097196426,-0.531007272825067,-0.8243470975501153
2012-05-30,-0.5296209276359768,-0.530818541651021,-0.8856071205183985
2012-05-31,-0.5305043614505994,-0.5320411914307106,-0.919292984956909
2012-06-01,-0.531387795265222,-0.5328535560494306,-0.9609133447857107
2012-06-04,-0.5319741451421839,-0.5333869267586911,-0.9349832708863585
2012-06-05,-0.5319897811389028,-0.5330176701138185,-1.0064652113394312
2012-06-06,-0.5311610733127967,-0.5325417393270936,-0.956606557873413
2012-06-07,-0.530832717381698,-0.5319591343985167,-1.0312694446766475
2012-06-08,-0.5305825414341943,-0.5325335336238742,-0.9617532575860342
2012-06-11,-0.5299492835670755,-0.5318688716631034,-1.0055538165986546
2012-06-12,-0.5308561713767765,-0.5319919572113943,-1.017527041624544
2012-06-13,-0.5302307315080171,-0.5314503807989143,-0.9683653370779435
2012-06-14,-0.5302229135096577,-0.5321478655725628,-0.9633437307611151
2012-06-15,-0.530770173394822,-0.5319919572113943,-1.0036238042064216
2012-06-18,-0.528909489785263,-0.5314257636892561,-0.8946138450154857
2012-06-19,-0.5286514958393997,-0.5297846230453774,-0.9563921120520538
2012-06-20,-0.5272129841412532,-0.5283814477948612,-0.5076106194025503
2012-06-21,-0.5273849801051621,-0.5295056291359181,-0.7811183940611196
2012-06-22,-0.5276195200559468,-0.5289968755363157,-0.574767902458212
2012-06-25,-0.5275100680789139,-0.5287589101429533,-0.8514208824967165
2012-06-26,-0.528893853788544,-0.5298748857807908,-0.6520934915433234
2012-06-27,-0.528815673804949,-0.5297271831228417,-0.9320703818128958
2012-06-28,-0.5290814857491718,-0.5305067249286841,-0.9558559974986557
2012-06-29,-0.5285420438623668,-0.5301949082063472,-0.918024180513867
2012-07-02,-0.529323843698316,-0.5308595701671179,-0.884105999768884
2012-07-03,-0.5299492835670755,-0.5306872503995107,-0.9499766078963905
2012-07-05,-0.5294254776769894,-0.5303590222707351,-0.8951499595688838
2012-07-06,-0.5293785696868325,-0.5303590222707351,-0.9790161462054513
2012-07-09,-0.5293003897032377,-0.5304656964125871,-0.9564993349627334
2012-07-10,-0.5287922198098706,-0.5302851709417604,-0.9836803428200143
2012-07-11,-0.5294176596786299,-0.5301867025031277,-1.0050891839857095
2012-07-12,-0.5283778658968175,-0.5303590222707351,-0.9180420509989803
2012-07-13,-0.5272911641248481,-0.5286932645171981,-0.886036012161117
2012-07-16,-0.5260402843873294,-0.527815254272723,-0.8075488415436431
2012-07-17,-0.5266579062577292,-0.5290625211620709,-0.660063727903841
2012-07-18,-0.527861878005091,-0.5301456739870308,-0.6042005914397647
2012-07-19,-0.5282684139197846,-0.5293415150715303,-0.8626078061776224
2012-07-20,-0.528972033772139,-0.5299897656258623,-0.8389115429174289
2012-07-23,-0.5297147436162907,-0.5305067249286841,-0.871382214368237
2012-07-24,-0.5299180115736375,-0.5313272952506234,-0.8510992137646777
2012-07-25,-0.5307467193997436,-0.5320411914307106,-0.6112951740297321
2012-07-26,-0.5307310834030247,-0.5329520244880633,-0.7149261172015743
2012-07-27,-0.5309968953472474,-0.5325745621399712,-0.8202368859740636
2012-07-30,-0.5305356334440373,-0.5333048697264972,-0.7501488433598258
2012-07-31,-0.5323181370700015,-0.5331899898814257,-0.8377320908999532
2012-08-01,-0.5323025010732825,-0.5342731427063857,-0.8346583674604711
2012-08-02,-0.5331937528862646,-0.5346916335705747,-0.8859824007057772
2012-08-03,-0.5326464930011002,-0.5336905377778086,-0.9030665844740615
2012-08-06,-0.5317474231897585,-0.5330258758170379,-0.846113348418076
2012-08-07,-0.5300274635506703,-0.5322463340111955,-0.6926058812951024
2012-08-08,-0.5307310834030247,-0.532172482682221,-0.885303322271473
2012-08-09,-0.5307310834030247,-0.5317293747083737,-0.9990132190471983
2012-08-10,-0.5307779913931816,-0.5315816720504246,-0.992794290227781
2012-08-13,-0.5297147436162907,-0.531753991818032,-0.9637190109484938
2012-08-14,-0.529816377594964,-0.5316227005665216,-0.9774256730303704
2012-08-15,-0.5309656233538094,-0.5319919572113943,-1.0253185731339292
2012-08-16,-0.5304261814670044,-0.5314257636892561,-0.999656556511276
2012-08-17,-0.5301760055195007,-0.5310318899347252,-1.0283922965734111
2012-08-20,-0.5304261814670044,-0.531753991818032,-0.908499211948495
2012-08-21,-0.5307310834030247,-0.5318360488502257,-0.9831084872963897
2012-08-22,-0.5306998114095867,-0.5318278431470065,-0.9806244898656454
2012-08-23,-0.5300665535424679,-0.5313026781409652,-0.8563352659028654
2012-08-24,-0.5305434514423968,-0.5314996150182306,-0.8637693877099849
2012-08-27,-0.5309656233538094,-0.5325171222174355,-0.8778870709494667
2012-08-28,-0.5312157993013131,-0.5326566191721652,-0.8685408072352274
2012-08-29,-0.5317943311799155,-0.5326402077657263,-0.9692946023038334
2012-08-30,-0.5317161511963207,-0.5325745621399712,-1.0019082376355477
2012-08-31,-0.5316379712127257,-0.5324925051077773,-1.0227452232776184
2012-09-04,-0.5315207012373333,-0.532738676204359,-0.9847347014416971
2012-09-05,-0.5319037831569484,-0.5328125275333335,-1.0049640905899166
2012-09-06,-0.5315910632225688,-0.532738676204359,-0.9687942287206619
2012-09-07,-0.5310672573324828,-0.5322463340111955,-0.9488686378193679
2012-09-10,-0.5312392532963915,-0.5332310183975226,-0.8541371962339334
2012-09-11,-0.5321695951011711,-0.5331489613653287,-0.9378425485044815
2012-09-12,-0.5318412391700724,-0.532820733236553,-0.914557306401893
2012-09-13,-0.5311219833209992,-0.5322627454176343,-0.8538870094423475
2012-09-14,-0.5302229135096577,-0.5313026781409652,-0.8446122276685614
2012-09-17,-0.5285576798590857,-0.5297764173421581,-0.5450671561999603
2012-09-18,-0.5292456637147211,-0.5304574907093678,-0.7995964756682389
2012-09-19,-0.5293707516884729,-0.5302441424256635,-0.9318380655064233
2012-09-20,-0.5295583836491008,-0.5304574907093678,-0.9561597957455813
2012-09-21,-0.5295662016474603,-0.5313929408763787,-0.7850320303009253
2012-09-24,-0.529925829571997,-0.5315078207214501,-0.8865542562294018
2012-09-25,-0.5311376193177183,-0.5330422872234767,-0.10409506554495497
2012-09-26,-0.5319819631405434,-0.5330833157395736,-0.8462920532692085
2012-09-27,-0.5318725111635104,-0.5329848473009409,-0.804939750717106
2012-09-28,-0.530817081384979,-0.5321560712757821,-0.3430234515093504
2012-10-01,-0.530817081384979,-0.5318360488502257,-0.9611635315772964
2012-10-02,-0.530817081384979,-0.5318360488502257,-0.9889342654433151
2012-10-03,-0.530770173394822,-0.5316391119729603,-0.9310696346465528
2012-10-04,-0.5306529034194296,-0.5321232484629046,-0.8437723148682378
2012-10-05,-0.530879625371855,-0.5320986313532464,-0.9514777286459051
2012-10-08,-0.5312001633045942,-0.5321560712757821,-0.9602163958662931
2012-10-09,-0.5314190672586598,-0.5324514765916802,-0.9060152145177508
2012-10-10,-0.5317317871930396,-0.5326484134689458,-1.0292143388886215
2012-10-11,-0.5315285192356929,-0.5324514765916802,-1.0386856959986537
2012-10-12,-0.5317239691946801,-0.5330669043331349,-0.9427211909404036
2012-10-15,-0.5322555930831255,-0.533592069339176,-0.8567462870604705
2012-10-16,-0.5322243210896876,-0.5331981955846452,-1.0335568667711457
2012-10-17,-0.5316379712127257,-0.532820733236553,-0.9998352613624087
2012-10-18,-0.5315207012373333,-0.5328371446429917,-0.986789807229723
2012-10-19,-0.5321383231077332,-0.5332310183975226,-0.935608737865323
2012-10-22,-0.532294683074923,-0.5331817841782063,-1.035183080916453
2012-10-23,-0.5318568751667915,-0.5331735784749869,-0.9853601684206614
2012-10-24,-0.5318881471602294,-0.5332720469136197,-0.9375744912277824
2012-10-25,-0.5324510430421129,-0.5331079328492317,-1.0159723094196897
2012-10-26,-0.5324510430421129,-0.5334607780876657,-1.0338964059882978
2012-10-31,-0.5320210531323408,-0.5331735784749869,-0.9806781013209852
2012-11-01,-0.5311298013193587,-0.5324925051077773,-0.9361984638740607
2012-11-02,-0.5310828933292018,-0.5322053054950985,-0.9350904937970381
2012-11-05,-0.5294958396622249,-0.5315652606439858,-0.7530617324332886
2012-11-06,-0.5297929235998855,-0.5310565070443835,-0.7039000278866878
2012-11-07,-0.5291283937393287,-0.5303508165675156,-0.8128206346520573
2012-11-08,-0.5292612997114401,-0.5302441424256635,-0.8915401215760036
2012-11-09,-0.5300040095555918,-0.5311385640765773,-0.9649878153915358
2012-11-12,-0.5296209276359768,-0.5308841872767761,-1.0198680751743823
2012-11-13,-0.5291674837311262,-0.5304246678964901,-0.9408090490332839
2012-11-14,-0.5290736677508123,-0.5300307941419592,-0.9635045651271346
2012-11-15,-0.5296052916392577,-0.5306051933673168,-0.9433645284044813
2012-11-16,-0.5291674837311262,-0.5305313420383423,-0.9568210036947722
2012-11-19,-0.5281902339361897,-0.5295056291359181,-0.8703814672018941
2012-11-20,-0.5283075039115821,-0.5294481892133823,-0.9543548767491412
2012-11-21,-0.528018237972281,-0.5291363724910454,-0.9470815893080411
2012-11-23,-0.5285185898672884,-0.5296205089809896,-1.042313404476647
2012-11-26,-0.5289329437803414,-0.5296861546067447,-1.0306082367274565
2012-11-27,-0.5286514958393997,-0.5297682116389386,-0.9564457235073935
2012-11-28,-0.5273771621068025,-0.5294481892133823,-0.8466494629714739
2012-11-29,-0.5276038840592278,-0.5286604417043205,-0.9220271691792391
2012-11-30,-0.5273849801051621,-0.5285455618592491,-0.8653956018552923
2012-12-03,-0.5268220842232786,-0.5281434824014989,-0.7464853939116058
2012-12-04,-0.5269784441904685,-0.5281024538854018,-0.8934522634831232
2012-12-05,-0.5274553420903975,-0.5280778367757436,-1.000996842894771
2012-12-06,-0.5269784441904685,-0.5281434824014989,-1.0011934182310172
2012-12-07,-0.5272208021396128,-0.52785628278882,-1.0004785988264864
2012-12-10,-0.5269784441904685,-0.52758549458258,-0.9530503313358726
2012-12-11,-0.526431184305304,-0.527355734892437,-0.8381788530277848
2012-12-12,-0.5261966443545193,-0.5269536554346868,-0.7503990301514116
2012-12-13,-0.5265875442724939,-0.5287589101429533,-0.734762355677302
2012-12-14,-0.5272911641248481,-0.5280696310725242,-0.9363950392103066
2012-12-17,-0.5272129841412532,-0.5279383398210139,-0.971796470219691
2012-12-18,-0.5267673582347622,-0.5275198489568249,-0.841520633743966
2012-12-19,-0.5266188162659319,-0.5273065006731207,-0.8871082412679131
2012-12-20,-0.5269862621888279,-0.5276921687244321,-0.9545871930556137
2012-12-21,-0.5274709780871164,-0.5280778367757436,-0.8525109820886259
2012-12-24,-0.5273302541166456,-0.5281024538854018,-1.0520528188633782
2012-12-26,-0.5272129841412532,-0.5281434824014989,-1.0117370044478453
2012-12-27,-0.5276742460444632,-0.5285537675624685,-1.0189388099484924
2012-12-28,-0.52787751400181,-0.5285373561560296,-1.0452084230649965
2012-12-31,-0.5276273380543063,-0.5285537675624685,-1.0128985859802078
2013-01-02,-0.5264702742971015,-0.5271505923119522,-0.9056935457857119
2013-01-03,-0.5264702742971015,-0.5271177694990746,-0.9866111023785903
2013-01-04,-0.5269784441904685,-0.5277988428662843,-0.9987630322556126
2013-01-07,-0.5269784441904685,-0.527815254272723,-1.0402225577183948
2013-01-08,-0.5272129841412532,-0.5284635048270552,-0.8897530730646768
2013-01-09,-0.5274553420903975,-0.5282255394336927,-0.9944741158284283
2013-01-10,-0.5276117020575873,-0.5282419508401316,-0.9543548767491412
2013-01-11,-0.5275726120657899,-0.5292840751489944,-0.839858678628432
2013-01-14,-0.5280885999575163,-0.5286768531107594,-0.9538902441361963
2013-01-15,-0.5274084341002405,-0.5284881219367132,-0.8289576827093385
2013-01-16,-0.5274240700969595,-0.5279547512274527,-0.8729190760879781
2013-01-17,-0.526939354198671,-0.5277988428662843,-0.8624648422967163
2013-01-18,-0.5269940801871875,-0.5278808998984782,-0.48389648565724336
2013-01-22,-0.5263920943135065,-0.5275198489568249,-0.7760610467740647
2013-01-23,-0.5258526524267016,-0.5269454497314674,-0.839662103292186
2013-01-24,-0.5246955886694967,-0.5262233478481607,-0.7670900632472041
2013-01-25,-0.5248363126399676,-0.5254356003390989,-0.8890739946303726
2013-01-28,-0.5239216068319071,-0.5253863661197826,-0.7643022675695342
2013-01-29,-0.5241326927876134,-0.5251648121328589,-0.8642697612931564
2013-01-30,-0.524476684715431,-0.5249186410362772,-0.9462059355374909
2013-01-31,-0.5245783186941043,-0.5253289261972469,-0.9581255491080408
2013-02-01,-0.5240857847974565,-0.5247627326751088,-0.9225275427624106
2013-02-04,-0.5241483287843324,-0.5247873497847669,-0.9176310298413751
2013-02-05,-0.5239685148220641,-0.5247134984557923,-0.8850710059650005
2013-02-06,-0.5233899829434616,-0.5245329729849657,-0.7808860777546471
2013-02-07,-0.5231632609910363,-0.5236713741469293,-0.9053718770536732
2013-02-08,-0.5229130850435326,-0.5235154657857609,-0.9155223125980094
2013-02-11,-0.5235776149040894,-0.5248612011137415,-0.5355064466643619
2013-02-12,-0.5237965188581551,-0.5250335208813487,-0.715104822052707
2013-02-13,-0.5236948848794818,-0.5244098874366748,-0.9464382518439634
2013-02-14,-0.5238903348384691,-0.5242785961851645,-0.9421672059018923
2013-02-15,-0.5240779667990969,-0.5253125147908081,-0.7586551942737415
2013-02-19,-0.5234681629270566,-0.5250171094749099,-0.6364568170692138
2013-02-20,-0.5231867149861148,-0.5240734536046796,-0.5612935566828078
2013-02-21,-0.52495358261536,-0.527290089266682,0.49588860164791054
2013-02-22,-0.5257353824513092,-0.5264202847254261,-0.66399523462876
2013-02-25,-0.5254539345103675,-0.5274542033310697,-0.6028603050562695
2013-02-26,-0.5268533562167166,-0.527897311304917,-0.6254664687245538
2013-02-27,-0.5265015462905395,-0.5274049691117534,-0.7690915575798901
2013-02-28,-0.5259621044037345,-0.5274295862214116,-0.7680729399284338
2013-03-01,-0.5267595402364027,-0.5275280546600443,-0.8428251791572345
2013-03-04,-0.5261731903594408,-0.5271587980151716,-0.8051005850831254
2013-03-05,-0.5253210285382561,-0.5262643763642577,-0.7462530776051334
2013-03-06,-0.524570500695745,-0.5252961033843693,-0.9136995231164561
2013-03-07,-0.5239685148220641,-0.5253699547133438,-0.9122162728520549
2013-03-08,-0.5233508929516641,-0.524976080958813,-0.9562134072009211
2013-03-11,-0.5233508929516641,-0.5239175452435112,-0.8369457895549693
2013-03-12,-0.5233978009418211,-0.5237534311791233,-0.8913435462397576
2013-03-13,-0.5233118029598667,-0.5237862539920008,-0.9723147142879757
2013-03-14,-0.5237652468647171,-0.5254602174487571,-0.7580475977798904
2013-03-15,-0.5255321144939624,-0.5267403071509825,-0.5331296721442972
2013-03-18,-0.5259933763971725,-0.5269782725443449,-0.8840166473433176
2013-03-19,-0.5263530043217091,-0.5269618611379061,-0.9229028229497892
2013-03-20,-0.525985558398813,-0.5267813356670794,-0.864913098757234
2013-03-21,-0.5252115765612232,-0.5263054048803547,-0.9143607310656471
2013-03-22,-0.52541484451857,-0.5259279425322625,-1.0405442264504337
2013-03-25,-0.5240701488007373,-0.5254602174487571,-0.6941070020446168
2013-03-26,-0.5243046887515221,-0.5247299098622311,-0.796075990100925
2013-03-27,-0.5241796007777704,-0.5250171094749099,-0.8875550033957448
2013-03-28,-0.5242890527548032,-0.5246560585332566,-0.9121447909116018
2013-04-01,-0.5176906621393919,-0.5214148057615962,1.400260241775073
2013-04-02,-0.518613185945812,-0.519929573478886,0.06960604975601163
2013-04-03,-0.5202002396127889,-0.5226374555412858,-0.11067140406663765
2013-04-04,-0.5211540354126469,-0.5221451133481222,-0.7144793550737426
2013-04-05,-0.5213494853716342,-0.5223994901479234,-0.841788691020665
2013-04-08,-0.5209194954618621,-0.5215707141227647,-0.8191646568672675
2013-04-09,-0.5214823913437456,-0.5225389871026531,-0.8161088039128986
2013-04-10,-0.5213416673732747,-0.5223092274125101,-0.740159242181509
2013-04-11,-0.5193558957899638,-0.5213737772454993,-0.5031429981242332
2013-04-12,-0.5188946338867537,-0.5203070358269781,-0.5563970437617723
2013-04-15,-0.5199422456669256,-0.5207501438008254,-0.818735765224549
2013-04-16,-0.5181128340508044,-0.5196013453501103,-0.5508571933766592
2013-04-17,-0.5182613760196348,-0.5190843860472885,-0.7406238747944539
2013-04-18,-0.5169714062903186,-0.5183869012736401,-0.5173500337892813
2013-04-19,-0.5151889026643545,-0.517008343132782,-0.5810047017627427
2013-04-22,-0.5149387267168507,-0.5164503553138632,-0.4152202113669538
2013-04-23,-0.5128122311630688,-0.5140624956770197,-0.45196192875983315
2013-04-24,-0.5142741968562938,-0.5154410538178779,-0.6492163434400872
2013-04-25,-0.5132187670777625,-0.51419378692853,-0.6195692086371754
2013-04-26,-0.5121711552975906,-0.5140953184898973,-0.4719232606313537
2013-04-29,-0.5111939055026541,-0.5136193877031725,-0.4687780552514185
2013-04-30,-0.5086999640259761,-0.5115187276790079,-0.13229469105369215
2013-05-01,-0.5104121056667048,-0.5121423611236817,-0.6290584362323207
2013-05-02,-0.5109750015485882,-0.5115679618983242,-0.5740888240239078
2013-05-03,-0.5100368417454492,-0.5109115056407727,-0.5154200213970485
2013-05-06,-0.5075429002687712,-0.5100909353188333,-0.3388596284779589
2013-05-07,-0.505424222713349,-0.5104027520411702,0.6662300657475827
2013-05-08,-0.5086843280292571,-0.5099186155512261,0.09060386976410173
2013-05-09,-0.4949481049116296,-0.5033704643821502,3.99264216473132
2013-05-10,-0.49085928786061606,-0.4988080933921675,3.363172197101562
2013-05-13,-0.4853866929179709,-0.490684447204968,2.886798675437172
2013-05-14,-0.47825667841411407,-0.4890433065610893,5.52215911509083
2013-05-15,-0.4862623126432331,-0.49153784033978487,1.8970954688941546
2013-05-16,-0.4799140940663264,-0.4828808234433249,2.743316550462742
2013-05-17,-0.48035190197445793,-0.4838326850167745,2.2765752202744043
2013-05-20,-0.48186859365619944,-0.48290544055298307,0.37268947727703977
2013-05-21,-0.48383091515343113,-0.48565435113147987,0.4888118895430564
2013-05-22,-0.4830725693125604,-0.4854738256606532,0.41193306258577667
2013-05-23,-0.48146987964886445,-0.48748421884655296,1.0292153593682858
2013-05-24,-0.47760778455027625,-0.48014011856804745,1.7622626587145462
2013-05-28,-0.46760074665012646,-0.47332938899880256,2.399827956100615
2013-05-29,-0.46435627733093726,-0.4743961304173237,3.3661923090857044
2013-05-30,-0.4685467205426258,-0.4725908716062056,1.7639603548003067
2013-05-31,-0.47097030394306755,-0.4754382506233351,1.5920998994660067
2013-06-03,-0.4778657784961395,-0.48321725727532,2.3011292668200345
2013-06-04,-0.4788039382992786,-0.47981189043927175,0.4634179301971023
2013-06-05,-0.4775921485535573,-0.4825115626956006,1.065420962207767
2013-06-06,-0.4765758087668233,-0.4775881489696678,0.5804338667187823
2013-06-07,-0.4737378753623277,-0.47628343805493256,0.7950047814737932
2013-06-10,-0.4740349592999884,-0.47474896745005446,0.5299854872440262
2013-06-11,-0.4770370706700333,-0.4784579535109234,0.20213356735600838
2013-06-12,-0.4756298270563256,-0.47706297986077495,0.523569983088363
2013-06-13,-0.47656798685946467,-0.47757993916359676,-0.05384326140644488
2013-06-14,-0.4740349592999884,-0.4741253422110837,0.05393363431167545
2013-06-17,-0.4722915417568225,-0.4725908716062056,0.14355411715471533
2013-06-18,-0.4728935315395026,-0.4742320122500842,0.4525526752482352
2013-06-19,-0.4707904899807992,-0.4719262096454347,0.41388094546312293
2013-06-20,-0.4704308581472634,-0.474026873772451,0.6868704760534075
2013-06-21,-0.47311243549356835,-0.4756269817973811,0.9749605665644037
2013-06-24,-0.47376133326640535,-0.47743224060849926,0.15313269717542707
2013-06-25,-0.4727215355755937,-0.47312423821261457,-0.07401903909932464
2013-06-26,-0.47141592984955855,-0.4713928389361742,0.06070654816960409
2013-06-27,-0.46799165047710023,-0.4685454599190446,0.4435459507511481
2013-06-28,-0.46862490443521987,-0.4680695332351714,-0.09190739469770608
2013-07-01,-0.46211250789276387,-0.46606733754678786,0.829316112891268
2013-07-02,-0.4588914964776523,-0.4608567160024731,1.0367030926307452
2013-07-03,-0.46095544804455824,-0.4618660174984584,-0.26022949397957895
2013-07-05,-0.46015019421353054,-0.46069260604093676,0.0993246664993766
2013-07-08,-0.45866477061622785,-0.45813242253363445,0.27722534580196123
2013-07-09,-0.45620992694934576,-0.4555968602388418,0.41824134383076034
2013-07-10,-0.4578282487007614,-0.4565158948965623,-0.11844506509090931
2013-07-11,-0.45560793716666564,-0.45523581340004016,0.21814552201749665
